file_id,author,title,volume,birth,death,wordcount
sthen01val_workid59912, Hans Christensen Sthen,"En afften eller natsang: siungis vnder de noder: ieg tiente mig vdi greffuens gaard, etc.",Skrifter I En liden Vandrebog,1544,1610,307.0
boedtcher01_workid72214, Ludvig Bødtcher,I galop,SAMLEDE DIGTE,1793,1874,278.0
kingo04val_workid115338, Thomas Kingo,"Jeg kaster mig ned, og bejamrer",Samlede Skrifter 4,1634,1703,887.0
plough01_workid64404, Carl Ploug,Carl michael bellman,SAMLEDE DIGTE,1813,1894,256.0
brorson01_workid119464, Hans Adolph Brorson,"Min aand er lystig, fuld af fryd,",Samlede skrifter,1694,1764,603.0
worm01val_workid59343, Jacob Worms,Trøst,SKRIFTER,1642,1693,1760.0
jacob04val_workid67081, J.P. Jacobsen,Et liv gjenoplevet i erindringen; tredie del. syv theateraar 1849 -56,Samlede Værker IV,1847,1885,153.0
blich06_workid90965, Steen Steensen Blicher,Rommeliklint,Udvalgte Værker,1782,1848,407.0
aakjaer02val_workid62234, Jeppe Aakjær,Pjalte-krejsten.,SAMLEDE VÆRKER II,1866,1930,257.0
heibergjl05val_workid72832, Johan Ludvig Heiberg,Cantate ved universitetets fest ...  1839,Nye Digte 1841,1791,1860,1107.0
hcaeventyr02val_workid79206, Hans Christian Andersen,Vanddraaben.,Eventyr II,1805,1875,893.0
kingo02val_workid68728, Thomas Kingo,Nytaarsønske til chr. v 1677,Samlede Skrifter 2,1634,1703,277.0
aakjaer06val_workid76420, Jeppe Aakjær,Frederik tapbjergs plovgilde,SAMLEDE VÆRKER,1866,1930,5965.0
aarestrup07val_workid64413, Emil Aarestrup,Ved en vens hjemkomst (dk),Udvalgte digte,1800,1856,277.0
rode_08_workid56977, Helge Rode,Stjernenatten,DEN STILLE HAVE,1870,1937,291.0
brorson01_workid72596, Hans Adolph Brorson,Dig min søde skat at møde,Samlede skrifter,1694,1764,492.0
bording01val_workid105170, Anders Bording,Largiflui qvondam permessi ad fluminis undas,Digte,1619,1677,412.0
grundtvig11val_workid72523, N.F.S. Grundtvig,"Frygt, mit barn, den sande gud",SAMLET UDGAVE,1783,1872,255.0
worm01val_workid83517, Jacob Worms,Hora tertia!deus adsit regibus sua gratia.,SKRIFTER,1642,1693,177.0
kingo09val_workid65657, Thomas Kingo,"Gud vær mig naadig, og tilgiv min synd saa leed (dk)",Digtning i udvalg,1634,1703,832.0
grundtvig11val_workid147584, N.F.S. Grundtvig,"Bort, verden, af mit sind og øie",SAMLET UDGAVE,1783,1872,361.0
ewald02dkval_workid75729, Johannes Ewald,"Samtlige skrifter i, tilegnelse (dk)",Udvalgte digte,1743,1781,186.0
munp2_workid62142, Gustaf Munch-Petersen,"J store giecker, j, som høyre vill' opstige",samlede skrifter II,1912,1938,103.0
brorson02val_workid99427, Hans Adolph Brorson,Nu derfor maa du dog ey plat,Samlede skrifter,1694,1764,1018.0
richardt01_workid88827, Christian Richardt,Peter severin lund.,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,203.0
hcaeventyr05val_workid87357, Hans Christian Andersen,Portnøglen,Eventyr V,1805,1875,4771.0
grundtvig11val_workid75752, N.F.S. Grundtvig,Ordet var fra arilds-tid,SAMLET UDGAVE,1783,1872,440.0
claussen04val_workid59034, Sophus Claussen,Høstsol,Lyrik II,1865,1931,101.0
aare04val_workid59931, Emil Aarestrup,Critik [jeg har seet den store digter],Samlede Skrifter IV,1800,1856,113.0
brorson02val_workid60381, Hans Adolph Brorson,En synd,Samlede skrifter,1694,1764,581.0
brorson01_workid109096, Hans Adolph Brorson,"Saa skal da mammon vige,",Samlede skrifter,1694,1764,1033.0
brorson01_workid81220, Hans Adolph Brorson,"O! min kierlighed og glæde,",Samlede skrifter,1694,1764,553.0
palladius01val_workid99207, Peter Palladius,Modus absolvendi puerorum oppressores a palladio. (u. a.),Danske Skrifter,1503,1560,2112.0
stuckenberg02_workid82632, Viggo Stuckenberg,Farao,SAMLEDE VÆRKER,1863,1905,580.0
brorson02val_workid148298, Hans Adolph Brorson,"Op, hierte, op med fryde-skriig",Samlede skrifter,1694,1764,860.0
bording01val_workid136779, Anders Bording,Mod huer quintin aff fryd oc lyst,Digte,1619,1677,182.0
claussen07val_workid60838, Sophus Claussen,Storm- og trængselsaar,Lyrik V,1865,1931,300.0
brorson02val_workid121836, Hans Adolph Brorson,Hvad er din herlighed dog stor,Samlede skrifter,1694,1764,1235.0
michs_11_workid60247, Sophus Michaëlis,Tak,ROMERSK FORAAR,1865,1932,211.0
kingo03val_workid93860, Thomas Kingo,Far vel du hvile-søde nat,Samlede Skrifter 3,1634,1703,165.0
hcaeventyr01val_workid72161, Hans Christian Andersen,De vilde svaner,Eventyr I,1805,1875,7064.0
aare02val_workid71134, Emil Aarestrup,Frøerne,Samlede Skrifter II,1800,1856,112.0
michs_01_workid61927, Sophus Michaëlis,Ørkenvandring,DIGTE,1865,1932,374.0
stuckenberg02_workid66761, Viggo Stuckenberg,Min barndoms have,SAMLEDE VÆRKER,1863,1905,225.0
kingo04val_workid103482, Thomas Kingo,Hvo kand nok guds naade priise,Samlede Skrifter 4,1634,1703,776.0
aare01val_workid71652, Emil Aarestrup,Elegie [hvor min hauges grønt i høsten skrantner og blegner],Samlede Skrifter I,1800,1856,115.0
wintherchr01val_workid85605, Christian Winther,En smagssag,Poetiske Skrifter 1,1796,1876,469.0
aakjaer02val_workid67049, Jeppe Aakjær,Per smed.,SAMLEDE VÆRKER II,1866,1930,401.0
hjort_09_workid58524, Knud Hjortø,Søren mathiesens regnebog,INDENSOGNS OG UDENSOGNS NOVELLER,1869,1931,5305.0
plough01_workid55937, Carl Ploug,Til lundenserne. (1839),SAMLEDE DIGTE,1813,1894,245.0
richardt02_workid88416, Christian Richardt,Peter arnold heise,SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,129.0
aarestrup07val_workid76360, Emil Aarestrup,Trudsel (dk),Udvalgte digte,1800,1856,195.0
oehl01val_workid68929, Adam Oehlenschläger,"Fiskerkonens sang, af 'hroars  saga'",POETISKE SKRIFTER I,1779,1850,345.0
stuckenberg02_workid86937, Viggo Stuckenberg,Tidligt foraar,SAMLEDE VÆRKER,1863,1905,219.0
kingo04val_workid104402, Thomas Kingo,"Dend som mig føder, det er gud min herre",Samlede Skrifter 4,1634,1703,176.0
plough01_workid89926, Carl Ploug,Til h. n. clausen. (fra studenterne.),SAMLEDE DIGTE,1813,1894,323.0
aare02val_workid58504, Emil Aarestrup,Kjære christian! gode fætter,Samlede Skrifter II,1800,1856,240.0
stuckenberg02_workid94591, Viggo Stuckenberg,Prolog (bjørnstjerne bjørnsons 70-aarige fødselsdag),SAMLEDE VÆRKER,1863,1905,656.0
grundtvig11val_workid98418, N.F.S. Grundtvig,Stol-kongen over himlens hær,SAMLET UDGAVE,1783,1872,454.0
moeller01val_workid58507, Poul Martin Møller,Studentersang ii,SKRIFTER I UDVALG,1794,1838,234.0
claussen03val_workid58324, Sophus Claussen,Sagtelig ...,Lyrik I,1865,1931,173.0
oehl01val_workid63206, Adam Oehlenschläger,"Den gamle kiæmpe cometes, af 'poetiske skrifter', første deel', 1805",POETISKE SKRIFTER I,1779,1850,525.0
claussen11val_workid76874, Sophus Claussen,Efterspil,Lyrik IX:1,1865,1931,298.0
kingo01val_workid100465, Thomas Kingo,I eksemplarer af vinterparten 1692,Samlede Skrifter 1,1634,1703,161.0
aarestrup07val_workid73970, Emil Aarestrup,Hedelandet,Udvalgte digte,1800,1856,334.0
rode_13_workid62131, Helge Rode,Et hengivent ønske (dk),DEN VILDE ROSE,1870,1937,535.0
kingo02val_workid79186, Thomas Kingo,Binde brev [1675?],Samlede Skrifter 2,1634,1703,589.0
kaalund01_workid77340, H. V. Kaalund,Kjøreturen.,SAMLEDE DIGTE,1818,1885,105.0
kingo04val_workid61541, Thomas Kingo,Drømme,Samlede Skrifter 4,1634,1703,784.0
grundtvig11val_workid85983, N.F.S. Grundtvig,Hvad forklarer rigets gaade,SAMLET UDGAVE,1783,1872,423.0
claussen09val_workid75619, Sophus Claussen,Det slukte slot,Lyrik VII,1865,1931,112.0
brorson01_workid97957, Hans Adolph Brorson,"Kom hellig aand, kom hierte-mild,",Samlede skrifter,1694,1764,778.0
richardt03_workid73322, Christian Richardt,I norrköping.,SAMLEDE DIGTE. TREDJE DEEL.,1831,1892,237.0
aare02val_workid55054, Emil Aarestrup,Jeg gik saa tidt til disse klippestene,Samlede Skrifter II,1800,1856,125.0
aare02val_workid56567, Emil Aarestrup,Min høitærede kjære ven og velynder,Samlede Skrifter II,1800,1856,435.0
rode_04_workid55556, Helge Rode,Træer,ARIEL. EN DIGTSAMLING,1870,1937,121.0
stuckenberg02_workid100113, Viggo Stuckenberg,Af esbens sange,SAMLEDE VÆRKER,1863,1905,657.0
wintherchr02val_workid72412, Christian Winther,Den gamle gadeløgte.,Poetiske Skrifter 2,1796,1876,2377.0
skjold_03_workid55723, Johan Skjoldborg,Døer jeg - nuvel! jeg frygter el,DYNÆS DIGTE,1861,1936,152.0
ewald03val_workid57755, Johannes Ewald,Pyrologia sacra sive dissertatio critico-sacra de igne (1763),Samlede skrifter,1743,1781,6273.0
brorson02val_workid130424, Hans Adolph Brorson,"Den tiid gaaer an, som jesus selv har sat",Samlede skrifter,1694,1764,706.0
wintherchr01val_workid70326, Christian Winther,Til beppina,Poetiske Skrifter 1,1796,1876,167.0
plough01_workid97992, Carl Ploug,Dronning margrete,SAMLEDE DIGTE,1813,1894,833.0
kingo02val_workid75221, Thomas Kingo,Nytaarsønske til chr. v 1696,Samlede Skrifter 2,1634,1703,369.0
richardt02_workid66161, Christian Richardt,Ved tanganika-søen.,SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,658.0
aare03val_workid76664, Emil Aarestrup,Bondepigen,Aarestrup vol 3,1800,1856,336.0
aare03val_workid70845, Emil Aarestrup,Den uforsigtige,Aarestrup vol 3,1800,1856,120.0
kaalund01_workid77476, H. V. Kaalund,"Jeg sad med dig bag malver, huldt i skygge",SAMLEDE DIGTE,1818,1885,116.0
blich05_workid72199, Steen Steensen Blicher,De tre helligaftener,Udvalgte Værker,1782,1848,4534.0
claussen09val_workid70568, Sophus Claussen,Islændingen æren,Lyrik VII,1865,1931,265.0
claussen03val_workid59578, Sophus Claussen,Kærligheds program,Lyrik I,1865,1931,188.0
bording01val_workid133973, Anders Bording,Hvi fnyser saa den trodsig hedensk hær,Digte,1619,1677,394.0
drachmann01_workid88106, Holger Drachmann,Vaabensmeden,SAMLEDE POETISKE SKRIFTER FØRSTE BIND,1846,1908,338.0
brorson02val_workid73072, Hans Adolph Brorson,Vil du have roe min siel?,Samlede skrifter,1694,1764,1102.0
baggesen02val_workid79371, Jens Baggesen,Foresporgselen,Riimbreve og Epistler,1764,1826,721.0
michs_01_workid62782, Sophus Michaëlis,Nat,DIGTE,1865,1932,436.0
richardt03_workid73874, Christian Richardt,Ved studenterforeningens bal,SAMLEDE DIGTE. TREDJE DEEL.,1831,1892,260.0
holb11val_workid64735, Ludvig Holberg,Epistola 229,"Værker i tolv bind, XI<lb xml:id=""idm140209967157744""/> EPISTLER",1684,1754,799.0
larsenthfiredigt_workid58422, Thøger Larsen, middag,Fire digtsamlinger 1904-1912,1875,1928,177.0
claussen09val_workid67471, Sophus Claussen,M1ddagsblund,Lyrik VII,1865,1931,115.0
claussen08val_workid63887, Sophus Claussen,Prinsessens dossier,Lyrik VI,1865,1931,997.0
claussen03val_workid64924, Sophus Claussen,Poesi,Lyrik I,1865,1931,260.0
oehl01val_workid68412, Adam Oehlenschläger,"Lær mig, o skov! at visne glad, af 'eremiten'",POETISKE SKRIFTER I,1779,1850,195.0
grundtvig11val_workid150888, N.F.S. Grundtvig,Til vor forsamlings paulun,SAMLET UDGAVE,1783,1872,279.0
aakjaer02val_workid59060, Jeppe Aakjær,Der so tow kragger.,SAMLEDE VÆRKER II,1866,1930,324.0
grundtvig11val_workid73162, N.F.S. Grundtvig,"Vi troe, som vi ved daaben svor",SAMLET UDGAVE,1783,1872,255.0
kingo04val_workid70769, Thomas Kingo,Jagthunden,Samlede Skrifter 4,1634,1703,167.0
kingo09val_workid92249, Thomas Kingo,Sover i? hvor kand i sove (dk),Digtning i udvalg,1634,1703,656.0
richardt02_workid100657, Christian Richardt,Efter snestorm.,SAMLEDE DIGTE. ANDEN DEEL.,1831,1892,211.0
hcaeventyr04val_workid60148, Hans Christian Andersen,Venskabs-pagten,Eventyr IV,1805,1875,3984.0
paludanm01_workid95228, Frederik Paludan-Müller,Bella donna (1838),POETISKE SKRIFTER I UDVALG I. BIND,1809,1876,288.0
bording01val_workid100283, Anders Bording,J dødsens sidste tjd en trofast ven at tjene,Digte,1619,1677,146.0
wied12val_workid84942, Gustav Wied,Søstormen,ROMANER NOVELLER SKUESPIL,1858,1914,1872.0
claussen08val_workid57031, Sophus Claussen,Heroica,Lyrik VI,1865,1931,1854.0
claussen08val_workid61297, Sophus Claussen,Til thøger larsen,Lyrik VI,1865,1931,138.0
boedtcher01_workid71376, Ludvig Bødtcher,Til b. s. ingemann,SAMLEDE DIGTE,1793,1874,249.0
plough01_workid67787, Carl Ploug,Salomon drejer,SAMLEDE DIGTE,1813,1894,300.0
claussen09val_workid76409, Sophus Claussen,Hvedehøsten,Lyrik VII,1865,1931,172.0
kingo09val_workid71372, Thomas Kingo,Mindedigt over maren bering 1675 (dk),Digtning i udvalg,1634,1703,410.0
aakjaer01val_workid79310, Jeppe Aakjær,De syge typografer,SAMLEDE VÆRKER I,1866,1930,340.0
grundtvig09val_workid55075, N.F.S. Grundtvig,Albert thorvaldsen,UDVALGTE SKRIFTER,1783,1872,1504.0
claussen07val_workid56323, Sophus Claussen,Pan og diamanten,Lyrik V,1865,1931,754.0
munp1_workid66553, Gustaf Munch-Petersen,"""jeg er saadan""",samlede skrifter I,1912,1938,1551.0
kingo04val_workid80416, Thomas Kingo,Kjerlighedsdalen,Samlede Skrifter 4,1634,1703,141.0
sthen01val_workid72814, Hans Christensen Sthen,Om christi pijne oc død,Skrifter I En liden Vandrebog,1544,1610,563.0
kingo09val_workid79140, Thomas Kingo,Hvem var den lykkeligste?,Digtning i udvalg,1634,1703,633.0
michs_03_workid56566, Sophus Michaëlis,Foran christiansborg,SOLBLOMSTER,1865,1932,467.0
jacobjp08val_workid54665, J.P. Jacobsen,Aristokraternes catechismus,Lyrik og prosa,1847,1885,5477.0
bording01val_workid64499, Anders Bording,Her sehsted/ ædle siæl/ den glade dag er kommen,Digte,1619,1677,611.0
richardt01_workid74342, Christian Richardt,Til kamp!,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,161.0
claussen07val_workid66643, Sophus Claussen,Fabler [undertitel],Lyrik V,1865,1931,822.0
brorson03grval_workid73872, Hans Adolph Brorson,"Frisk, zion, paa vor vagt!",Samlede skrifter,1694,1764,310.0
kingo04val_workid75806, Thomas Kingo,Fra himlen kom dend engle-skar,Samlede Skrifter 4,1634,1703,187.0
bording01val_workid76244, Anders Bording,Hvad under himlens tag och høye bygning findes,Digte,1619,1677,707.0
brorson01_workid103305, Hans Adolph Brorson,"O dyre siel! opmuntre dig,",Samlede skrifter,1694,1764,1299.0
richardt01_workid92646, Christian Richardt,Til h. c. andersen. den 6te september 1869.,SAMLEDE DIGTE AF CHR. RICHARDT. FØRSTE DEEL,1831,1892,207.0
kingo09val_workid81969, Thomas Kingo,"Hierte jesu, hvad for prøve (dk)",Digtning i udvalg,1634,1703,111.0
hjort_09_workid61152, Knud Hjortø,Søren skrettes handler,INDENSOGNS OG UDENSOGNS NOVELLER,1869,1931,6792.0
rode_13_workid57585, Helge Rode,Den urokkelige,DEN VILDE ROSE,1870,1937,223.0
bang02val_workid58447, Herman Bang,Kærlighed,Værker i Mindeudgave 2,1857,1912,1031.0
grundtvig08val_workid83191, N.F.S. Grundtvig,Romer-vise,UDVALGTE SKRIFTER,1783,1872,1393.0
brorson02val_workid110500, Hans Adolph Brorson,"Hvad skader dig, min aand, at du dig altid klager",Samlede skrifter,1694,1764,1062.0
grundtvig11val_workid143928, N.F.S. Grundtvig,Guddommelige tvillinger,SAMLET UDGAVE,1783,1872,516.0
claussen04val_workid66778, Sophus Claussen,Røg,Lyrik II,1865,1931,665.0
bording01val_workid118544, Anders Bording,Naar himlen sielff ey vill udgyde,Digte,1619,1677,471.0
kingo04val_workid79395, Thomas Kingo,Duerne.,Samlede Skrifter 4,1634,1703,520.0
stuckenberg02_workid60077, Viggo Stuckenberg,Halvmørke,SAMLEDE VÆRKER,1863,1905,244.0
grundtvig12val_workid73177, N.F.S. Grundtvig,"Moses var gammel, af verdens uro",SAMLET UDGAVE,1783,1872,375.0
skjold_03_workid54088, Johan Skjoldborg,En politiker,DYNÆS DIGTE,1861,1936,6430.0
aarestrup07val_workid61653, Emil Aarestrup,Ghasele (dk),Udvalgte digte,1800,1856,192.0
wintherchr01val_workid95108, Christian Winther,Saa fast mit hjerte banker,Poetiske Skrifter 1,1796,1876,129.0
drachmann01_workid88326, Holger Drachmann,Oktoberdrømme,SAMLEDE POETISKE SKRIFTER FØRSTE BIND,1846,1908,370.0
wintherchr03val_workid72114, Christian Winther,Kong saul og sangeren,Poetiske Skrifter 3,1796,1876,917.0
rode_01_workid56871, Helge Rode,Der er noget smukt —,HVIDE BLOMSTER,1870,1937,178.0
stuckenberg02_workid57944, Viggo Stuckenberg,Strandsol,SAMLEDE VÆRKER,1863,1905,174.0
blich07_workid91908, Steen Steensen Blicher,Blik mod syden,Udvalgte Værker,1782,1848,368.0
moeller01val_workid62474, Poul Martin Møller,Drømmen. efter byron.,SKRIFTER I UDVALG,1794,1838,1704.0
hcaeventyr02val_workid81336, Hans Christian Andersen,Flipperne.,Eventyr II,1805,1875,1096.0
richardt03_workid54598, Christian Richardt,Papirer.,SAMLEDE DIGTE. TREDJE DEEL.,1831,1892,773.0
kingo04val_workid70905, Thomas Kingo,"Min sool, min lyst, min glæde",Samlede Skrifter 4,1634,1703,366.0
bording01val_workid65206, Anders Bording,Ney! kierlighed ey tuingis vil,Digte,1619,1677,1012.0
stuckenberg02_workid96882, Viggo Stuckenberg,Moster,SAMLEDE VÆRKER,1863,1905,108.0
claussen06val_workid62752, Sophus Claussen,Kavallérsorger,Lyrik IV,1865,1931,141.0
rode_08_workid56694, Helge Rode,Træet,DEN STILLE HAVE,1870,1937,451.0
kingo04val_workid122162, Thomas Kingo,O jesu for din pine,Samlede Skrifter 4,1634,1703,537.0
grundtvig11val_workid150186, N.F.S. Grundtvig,Sidder rolig i jerusalem,SAMLET UDGAVE,1783,1872,145.0
kaalund01_workid84213, H. V. Kaalund,Ved en vens afrejse til udlandet.,SAMLEDE DIGTE,1818,1885,380.0
ingemann01_workid66148, B.S. Ingemann,Den fremmede,Fjorten Eventyr og Fortællinger,1789,1862,4434.0
grundtvig11val_workid101950, N.F.S. Grundtvig,"Som hjorten, med tørst befangen",SAMLET UDGAVE,1783,1872,534.0
ewald02dkval_workid72107, Johannes Ewald,Fragment (7) (dk),Udvalgte digte,1743,1781,312.0
sthen01val_workid70321, Hans Christensen Sthen,En anden tacksigelse,Skrifter I En liden Vandrebog,1544,1610,152.0
heibergpa01val_workid127219, Peter Andreas Heiberg,I en venindes stambog. (1796 eller 1797.),Udvalgte Skrifter,1758,1841,165.0
aakjaer02val_workid96253, Jeppe Aakjær,Arbejdersang. (karl henckell.),SAMLEDE VÆRKER II,1866,1930,307.0
aakjaer02val_workid96094, Jeppe Aakjær,"Omsværm os kun, fjender. (arthur fitzer.)",SAMLEDE VÆRKER II,1866,1930,223.0
sthen01val_workid71786, Hans Christensen Sthen,"Den hymne, veni creator spiritus, &c. doct. mart. luth.",Skrifter I En liden Vandrebog,1544,1610,228.0
hertz11_lev_workid54709, Henrik Hertz,Musernes vinter-leir.,Digte fra forskellige Perioder,1798,1870,239.0
grundtvig11val_workid126967, N.F.S. Grundtvig,Under korset stod med smerte,SAMLET UDGAVE,1783,1872,353.0
hertz09_lev_workid67998, Henrik Hertz,En nat i en jolle paa havet,Digte fra forskjellige Perioder,1798,1870,560.0
kaalund01_workid66184, H. V. Kaalund,Nisserne paa vandring.,SAMLEDE DIGTE,1818,1885,686.0
kaalund01_workid95106, H. V. Kaalund,En synd.,SAMLEDE DIGTE,1818,1885,315.0
kingo02val_workid76006, Thomas Kingo,Lykønske til fr. iv paa hans fødsels dag 1702,Samlede Skrifter 2,1634,1703,227.0
wintherchr01val_workid81777, Christian Winther,Sommerfuglen,Poetiske Skrifter 1,1796,1876,673.0
larsenthfiredigt_workid56849, Thøger Larsen, spillemanden,Fire digtsamlinger 1904-1912,1875,1928,167.0
kingo01val_workid95382, Thomas Kingo,Overskrift til kiøbenhafns byting 1688,Samlede Skrifter 1,1634,1703,861.0
brorson02val_workid150172, Hans Adolph Brorson,Halleluja tusind gang,Samlede skrifter,1694,1764,423.0
kaalund01_workid61004, H. V. Kaalund,Nordexpeditionen,SAMLEDE DIGTE,1818,1885,122.0
palladius01val_workid73568, Peter Palladius,Om lønligt skriftemaal 1538,Danske Skrifter,1503,1560,7017.0
michs_05_workid58109, Sophus Michaëlis,Sommer-idyl,LIVETS FEST,1865,1932,130.0
wesselhhl_workid63745, Johan Herman Wessel,Gaffelen,Samlede Digte,1742,1785,1021.0
aakjaer02val_workid87326, Jeppe Aakjær,Wolles viv.,SAMLEDE VÆRKER II,1866,1930,235.0
michs_03_workid58315, Sophus Michaëlis,Spleen,SOLBLOMSTER,1865,1932,317.0
aakjaer02val_workid80151, Jeppe Aakjær,Majnat.,SAMLEDE VÆRKER II,1866,1930,141.0
munp2_workid54431, Gustaf Munch-Petersen,The special miracle,samlede skrifter II,1912,1938,147.0
bagger01val_workid79010, Carl Bagger,J. chr. a,UDVALGTE SKRIFTER,1807,1846,407.0
bording01val_workid74607, Anders Bording,En sommers nat j tykken krat,Digte,1619,1677,329.0
hcaeventyr02val_workid70769, Hans Christian Andersen,Jagthunden,Eventyr II,1805,1875,2245.0
aakjaer01val_workid60955, Jeppe Aakjær,Brev afbrudt,SAMLEDE VÆRKER I,1866,1930,142.0
bording01val_workid134796, Anders Bording,Du lade gak til myren bort,Digte,1619,1677,164.0
bording01val_workid87442, Anders Bording,"Her gabel, j fortørnes ej",Digte,1619,1677,1102.0
claussen03val_workid58830, Sophus Claussen,Bagefter,Lyrik I,1865,1931,253.0
kingo04val_workid92234, Thomas Kingo,Blomst kan visne før sol nedgaaer,Samlede Skrifter 4,1634,1703,1899.0
claussen03val_workid63025, Sophus Claussen,Spøgelsesfrygt,Lyrik I,1865,1931,125.0
bording01val_workid139435, Anders Bording,Guds loffvis tvende tafler er',Digte,1619,1677,293.0
richardt03_workid55904, Christian Richardt,Den dag,SAMLEDE DIGTE. TREDJE DEEL.,1831,1892,415.0
stub01val_workid75497, Ambrosius Stub,"Er nogen, jeg er glæde riig",Digte,1705,1758,1370.0
